_id,AIR_CONDITIONING_TYPE,AMENITIES_AVAILABLE,ANNUAL_FIRE_ALARM_TEST_RECORDS,ANNUAL_FIRE_PUMP_FLOW_TEST_RECORDS,APPROVED_FIRE_SAFETY_PLAN,BALCONIES,BARRIER_FREE_ACCESSIBILTY_ENTR,BIKE_PARKING,CONFIRMED_STOREYS,CONFIRMED_UNITS,DATE_OF_LAST_INSPECTION_BY_TSSA,DESCRIPTION_OF_CHILD_PLAY_AREA,DESCRIPTION_OF_INDOOR_EXERCISE_ROOM,DESCRIPTION_OF_OUTDOOR_REC_FACILITIES,ELEVATOR_PARTS_REPLACED,ELEVATOR_STATUS,EMERG_POWER_SUPPLY_TEST_RECORDS,EXTERIOR_FIRE_ESCAPE,FACILITIES_AVAILABLE,FIRE_ALARM,GARBAGE_CHUTES,GREEN_BIN_LOCATION,HEATING_EQUIPMENT_STATUS,HEATING_EQUIPMENT_YEAR_INSTALLED,HEATING_TYPE,INDOOR_GARBAGE_STORAGE_AREA,INTERCOM,IS_THERE_A_COOLING_ROOM,IS_THERE_EMERGENCY_POWER,LAUNDRY_ROOM,LAUNDRY_ROOM_HOURS_OF_OPERATION,LAUNDRY_ROOM_LOCATION,LOCKER_OR_STORAGE_ROOM,NO_BARRIER_FREE_ACCESSBLE_UNITS,NO_OF_ACCESSIBLE_PARKING_SPACES,NO_OF_ELEVATORS,NO_OF_LAUNDRY_ROOM_MACHINES,NON_SMOKING_BUILDING,OUTDOOR_GARBAGE_STORAGE_AREA,PARKING_TYPE,PCODE,PET_RESTRICTIONS,PETS_ALLOWED,PROP_MANAGEMENT_COMPANY_NAME,PROPERTY_TYPE,RECYCLING_BINS_LOCATION,RSN,SEPARATE_GAS_METERS_EACH_UNIT,SEPARATE_HYDRO_METER_EACH_UNIT,SEPARATE_WATER_METERS_EA_UNIT,SITE_ADDRESS,SPRINKLER_SYSTEM,SPRINKLER_SYSTEM_TEST_RECORD,SPRINKLER_SYSTEM_YEAR_INSTALLED,TSSA_TEST_RECORDS,VISITOR_PARKING,WARD,WINDOW_TYPE,YEAR_BUILT,YEAR_OF_REPLACEMENT,YEAR_REGISTERED,NO_OF_STOREYS,IS_THERE_EMERGENCY_POWER?,NON-SMOKING_BUILDING,NO_OF_UNITS,NO_OF_ACCESSIBLEPARKING_SPACES,FACILITIES_AVAILABLE?,IS_THERE_A_COOLING_ROOM?,NO_BARRIERFREE_ACCESSBLE_UNITS
64513,NONE,NA,YES,YES,YES,YES,NO,Not Available,3,12,NA,NA,NA,NA,NA,NA,YES,YES,Green Bin / Organics,YES,NO,IN THE FRONT OF THE BLDG,ORIGINAL,1994,HOT WATER,NO,YES,NO,YES,YES,24HRS,DOWN BASEMENT,NO,0,12,0,2,YES,YES,Parking Deck,M3M,NA,NO,S & T INC,PRIVATE,IN FRONT THE BLDG,4154402,NO,YES,NO,2219  JANE ST ,NO,NA,NA,NA,UNAVAILABLE,06,DOUBLE PANE,1964,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64514,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,60,"JUN 1, 2015",NA,NA,NA,NA,REPLACED,YES,NO,Recycling bins,YES,NO,NA,REPLACED,2000,HOT WATER,NO,YES,NO,YES,YES,9AM TO 10PM,GROUND FLOOR,YES,0,0,1,8,NO,YES,"Ground Level Garage , Surface Parking",M4A,AS LISTED ON LEASE,YES,NA,PRIVATE,BACK OF BUILDING ENCLOSURE,4154888,NO,YES,NO,50  ECCLESTON DR ,NO,NA,NA,NO,UNAVAILABLE,16,DOUBLE PANE,1958,2015,2017,NA,NA,NA,NA,NA,NA,NA,NA
64515,NONE,NA,NO,NO,YES,YES,YES,Not Available,4,64,"NOV 19, 2016",NA,NA,NA,COMPLETED ELEVATOR RETROFIT,REPLACED,NA,NO,Green Bin / Organics,YES,YES,SOUTH SIDE OF BUILDING,REPLACED,2005,HOT WATER,NO,YES,NO,NO,YES,7:00 AM - 10:00 PM,MAIN FLOOR,YES,0,0,1,8,NO,YES,"Ground Level Garage , Surface Parking",M3A,NA,NO,NA,PRIVATE,SOUTH SIDE OF BUILDING,4154897,NO,YES,NO,50  UNDERHILL DR ,YES,NO,1961,NO,FREE,16,DOUBLE PANE,1961,2001,2017,NA,NA,NA,NA,NA,NA,NA,NA
64516,NONE,NA,YES,YES,YES,YES,NO,0 indoor parking spots and 2 outdoor parking spots,7,73,"AUG 17, 2017",NA,NA,NA,NA,ORIGINAL,NA,NO,Green Bin / Organics,YES,NO,PARKING LOT,REPLACED,2009,HOT WATER,NO,YES,NO,NO,YES,8AM TO 10PM,"MAIN FLOOR, WEST SIDE",YES,0,1,2,4,NO,YES,"Underground Garage , Ground Level Garage , Surface Parking , Parking Deck",M6K,NA,YES,MINTO PROPERTIES INC,PRIVATE,PARKING LOT,4153034,NO,YES,NO,177  JAMESON AVE ,YES,YES,1957,YES,FREE,04,DOUBLE PANE,1957,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64517,NONE,NA,YES,NO,YES,NO,NO,0 indoor parking spots and 5 outdoor parking spots,4,23,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,BOTH SIDES OF COURTYARD STEPS,REPLACED,1997,ELECTRIC,NO,YES,NO,NO,YES,9 AM TO 11 PM,BASEMENT OF SOUTH BUILDING,NO,0,0,0,6,NO,YES,NA,M6K,NONE,YES,ECUHOME CORPORATION,SOCIAL HOUSING,WEST-SIDE OF COURTYARD STEPS,4153035,NO,NO,NO,1387  QUEEN ST W,NO,NA,NA,NA,UNAVAILABLE,04,THERMAL,1910,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64518,INDIVIDUAL UNITS,NA,YES,YES,YES,YES,YES,6 indoor parking spots and 0 outdoor parking spots,5,72,"JUN 25, 2018",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,OUTSIDE,REPLACED,2013,FORCED AIR GAS,YES,YES,NO,YES,YES,8 AM - 7 PM,MAIN FLOOR,YES,4,2,2,8,NO,YES,"Underground Garage , Garage accessible thru buildg",M6K,WEIGHT LIMIT,YES,HOWARD & ASSOCIATES,SOCIAL HOUSING,INSIDE,4153037,NO,YES,NO,250  DUNN AVE ,YES,YES,1994,NO,UNAVAILABLE,04,DOUBLE PANE,1992,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64519,NONE,NA,NO,NO,YES,NO,NO,Not Available,4,16,NA,NA,NA,NA,NA,NA,NA,YES,Recycling bins,YES,NO,NA,REPLACED,2005,HOT WATER,NO,YES,NO,NO,YES,10 AM TO 10 PM,BASEMENT,NO,0,0,0,2,NO,YES,NA,M6K,AS PER LEASE AGREEMENT,YES,ANCHOR PROPERTY MANAGERS INC.,PRIVATE,SIDE OF BUILDING,4153038,NO,YES,YES,1340  KING ST W,NO,NA,NA,NA,FREE,04,DOUBLE PANE,1890,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA
64520,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,12,NA,NO,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,NA,REPLACED,2015,HOT WATER,YES,YES,NO,NO,NO,NA,NA,NO,12,NA,0,0,NO,NO,NA,M6K,NA,YES,NA,PRIVATE,NA,4153041,NO,YES,YES,1  ELM GROVE AVE ,NA,NO,NA,NA,UNAVAILABLE,04,DOUBLE PANE,1931,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA
64521,NONE,"Indoor recreation room , Child play area",YES,YES,YES,YES,YES,0 indoor parking spots and 20 outdoor parking spots,4,29,"NOV 26, 2016",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,NA,ORIGINAL,1996,HOT WATER,NO,YES,NO,YES,YES,24/7,GROUND FLOOR,YES,6,1,1,7,NO,YES,Surface Parking,M4M,NONE,YES,NA,SOCIAL HOUSING,NA,4153625,NO,YES,NO,54  MARIGOLD AVE ,YES,YES,1996,YES,FREE,14,DOUBLE PANE,1996,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64522,INDIVIDUAL UNITS,Indoor recreation room,YES,NO,YES,YES,NO,Not Available,4,14,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,SIDE OF THE BUILDING ,ORIGINAL,1992,ELECTRIC,YES,YES,YES,NO,YES,24/7,BASEMENT ,YES,0,0,0,4,NO,YES,NA,M4L,NA,YES,MAINSTAY HOUSING,SOCIAL HOUSING,SIDE OF THE BUILDING,4153638,NO,NO,NO,126  COXWELL AVE ,YES,YES,1989,NA,UNAVAILABLE,14,DOUBLE PANE,1989,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64523,NONE,NA,YES,YES,YES,YES,YES,Not Available,3,15,NA,NA,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,NO,BACK OF THE BUILDING,ORIGINAL,1980,HOT WATER,NO,YES,NO,YES,YES,7:00 AM- 10:00 PM ,MAIN FLOOR,NO,1,1,0,2,YES,YES,Surface Parking,M4K,NA,NO,TCH,TCHC,BACK OF BUILDING,4153648,NO,NO,NO,39  HARCOURT AVE ,YES,YES,1980,NA,UNAVAILABLE,14,DOUBLE PANE,1989,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64524,NONE,Indoor recreation room,YES,YES,YES,YES,YES,Not Available,7,114,"FEB 12, 2016",NA,NA,NA,NA,REPLACED,YES,NO,Recycling bins,YES,NO,NA,ORIGINAL,1980,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,2,6,2,12,YES,YES,"Underground Garage , Garage accessible thru buildg",M6K,NA,YES,NA,TCHC,REAR OF BUILDING,4153044,NO,NO,NO,300  DUFFERIN ST ,YES,YES,1980,YES,UNAVAILABLE,04,DOUBLE PANE,1980,2005,2017,NA,NA,NA,NA,NA,NA,NA,NA
64525,NONE,NA,YES,YES,YES,NO,NO,22 indoor parking spots and 36 outdoor parking spots,3,22,NA,NA,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,NO,REAR PARKING LOT,REPLACED,2011,HOT WATER,NO,YES,NO,YES,YES,24/7,BASEMENT,YES,0,28,0,4,YES,YES,"Ground Level Garage , Surface Parking",M6R,MAXIMUM 2.,YES,LA VALETTE PROPERTY MANAGEMENT,PRIVATE,REAR PARKING LOT,4153049,NO,YES,NO,246  RONCESVALLES AVE ,YES,YES,1999,NA,FREE,04,SINGLE PANE,1969,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64526,INDIVIDUAL UNITS,"Indoor recreation room , Indoor exercise room",YES,YES,YES,YES,YES,30 indoor parking spots and 5 outdoor parking spots,6,80,"OCT 29, 2019",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,PARKING GARAGE,REPLACED,2014,HOT WATER,YES,YES,YES,YES,YES,8 AM - 8 PM,6TH FLOOR,NO,4,68,3,8,YES,YES,"Underground Garage , Ground Level Garage , Garage accessible thru buildg , Surface Parking",M6P,NA,YES,LOYOLA ARRUPE CORPORATION,SOCIAL HOUSING,PARKING GARAGE,4153055,NO,NO,NO,1709  BLOOR ST W,YES,YES,1992,YES,FREE,04,DOUBLE PANE,1992,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64527,NONE,Indoor recreation room,YES,YES,NO,YES,YES,Not Available,11,299,"AUG 30, 2016",NA,NA,NA,NA,REPLACED,YES,NO,Unknown,YES,YES,NA,ORIGINAL,1959,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,4,4,3,12,YES,YES,Surface Parking,M6K,NA,YES,NA,TCHC,NA,4153063,NO,NO,NO,20  WEST LODGE AVE ,YES,YES,1959,YES,PAID,04,DOUBLE PANE,1959,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
64528,NONE,NA,YES,YES,YES,YES,YES,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,OUTSIDE,ORIGINAL,1990,ELECTRIC,NO,YES,NO,NO,YES,24/7,GROUND FLOOR,NO,0,0,0,1,NO,YES,Surface Parking,M4C,TORONTO BY-LAWS,YES,NA,SOCIAL HOUSING,OUTSIDE,4153657,NO,NO,NO,570  COXWELL AVE ,YES,YES,1990,NA,UNAVAILABLE,14,DOUBLE PANE,1990,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64529,NONE,NA,YES,YES,YES,NO,NO,Not Available,4,24,NA,NA,NA,NA,NA,NA,YES,YES,Recycling bins,YES,NO,NA,REPLACED,2015,HOT WATER,NO,YES,NO,YES,YES,8AM-10PM,BASEMENT,NO,0,0,0,4,YES,YES,NA,M4J,NA,YES,NA,PRIVATE,OUTSIDE,4153660,NO,YES,NO,5  DONLANDS AVE ,YES,YES,2015,NA,UNAVAILABLE,14,DOUBLE PANE,1930,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64530,NONE,NA,YES,YES,YES,YES,YES,Not Available,4,36,NA,NA,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,YES,BACK OF THE BUILDING,ORIGINAL,1955,HOT WATER,NO,YES,NO,YES,YES,7:00 AM- 10:00 PM ,MAIN FLOOR,NO,1,1,0,6,YES,YES,Surface Parking,M4L,NA,NO,TCH,TCHC,BACK OF BUILDING,4153683,NO,NO,NO,98  ELMER AVE ,YES,YES,1955,NA,FREE,19,DOUBLE PANE,1955,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64531,NONE,NA,YES,NO,YES,NO,NO,0 indoor parking spots and 12 outdoor parking spots,4,16,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,SIDE OF BUILDING,REPLACED,2014,HOT WATER,NO,YES,NO,NO,YES,8 AM TO 12 AM,BASEMENT,NO,0,4,0,4,YES,YES,Surface Parking,M6H,PREFER NO DOGS,YES,IMTRADEX CORP,PRIVATE,SIDE OF BUILDING,4153095,YES,YES,NO,220  DELAWARE AVE ,NO,NA,NA,NA,UNAVAILABLE,09,DOUBLE PANE,1930,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64532,INDIVIDUAL UNITS,Indoor recreation room,YES,NO,YES,NO,YES,Not Available,4,13,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,OUTSIDE THE BUILDING,REPLACED,2017,ELECTRIC,NO,YES,YES,NO,YES,24/7,MAIN FLOOR BY THE COMMON ROOM,YES,0,0,0,3,NO,YES,Surface Parking,M6N,NA,YES,MAINSTAY HOUSING,SOCIAL HOUSING,OUTSIDE THE BUILDING,4153106,NO,NO,NO,223  OSLER ST ,YES,YES,1994,NA,FREE,09,DOUBLE PANE,1992,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64533,NONE,"Indoor recreation room , Outdoor rec facilities , Child play area",YES,YES,YES,YES,YES,Not Available,10,119,"OCT 29, 2015",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,FRONT OF BUILDING,ORIGINAL,2002,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,2,6,2,12,YES,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M5V,NA,YES,NA,TCHC,NA,4153120,NO,NO,NO,25  BISHOP TUTU BLVD ,YES,YES,2002,YES,BOTH,10,DOUBLE PANE,1987,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64534,CENTRAL AIR,NA,YES,YES,YES,NO,YES,Not Available,3,30,"OCT 1, 2017",NA,NA,NA,NA,ORIGINAL,NA,YES,Green Bin / Organics,YES,YES,BACKYARD,ORIGINAL,2005,FORCED AIR GAS,YES,YES,YES,NO,YES,24 HRS,MAIN FLOOR ,NO,1,0,1,4,YES,NO,NA,NA,NA,NO,ST. JUDE COMMUNITY HOMES,SOCIAL HOUSING,BACKYARD,4286300,NO,NO,NO,270  MILAN ST ,YES,YES,2005,YES,UNAVAILABLE,13,DOUBLE PANE,2005,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA
64535,NONE,Child play area,YES,YES,YES,YES,NO,Not Available,3,11,NA,COMMON AREA BACKYARD,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,NO,DRIVEWAY,ORIGINAL,2013,HOT WATER,NO,YES,NO,YES,YES,24 HOURS,BASEMENT,YES,0,0,0,2,NO,YES,"Ground Level Garage , Surface Parking",M3B,NA,YES,NA,PRIVATE,DRIVEWAY,4285160,NO,YES,NO,3  WINGREEN CRT ,NO,NA,NA,NA,UNAVAILABLE,16,DOUBLE PANE,1950,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA
64536,NONE,NA,YES,YES,YES,NO,NO,16 indoor parking spots and 0 outdoor parking spots,3,34,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,INSIDE GARBAGE ROOM,REPLACED,2015,HOT WATER,YES,YES,NO,NO,YES,OPEN,INSIDE GARAGE,NO,0,0,0,4,NO,NO,Ground Level Garage,M4W,AS PER BY-LAWS,YES,LAW PROPERTY MANAGEMENT,PRIVATE,INSIDE GARAGE,4272882,NO,NO,NO,468  SUMMERHILL AVE ,NO,NA,NA,NA,UNAVAILABLE,11,SINGLE PANE,1952,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64537,INDIVIDUAL UNITS,NA,YES,NO,YES,NO,NO,Not Available,3,20,NA,NA,NA,NA,NA,NA,NA,YES,Recycling bins,YES,NO,NA,REPLACED,2015,HOT WATER,NO,YES,YES,NO,YES,NA,BASEMENT,NO,0,0,0,2,NO,YES,NA,M4L,CATS ONLY,YES,ST JUDE COMMUNITY HOMES,SOCIAL HOUSING,BACK WALK WAY,4274443,NO,NO,NO,1845  GERRARD ST E,NO,NA,NA,NA,UNAVAILABLE,19,DOUBLE PANE,1950,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64538,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,YES,NO,Recycling bins,YES,NO,NA,REPLACED,2016,HOT WATER,NO,YES,NO,YES,YES,24 HOURS,BASEMENT,YES,0,0,0,2,NO,YES,"Ground Level Garage , Surface Parking",M2N,NA,YES,KG GROUP,PRIVATE,DESIGNATED OUTDOOR AREA,4261719,NO,YES,NO,12  OAKBURN CRES ,NO,NA,NA,NA,FREE,18,DOUBLE PANE,1945,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64539,INDIVIDUAL UNITS,"Indoor recreation room , Outdoor rec facilities",YES,YES,YES,NO,NO,Not Available,7,195,"JAN 10, 2012",NA,NA,PATIO GARDENS,NA,REPLACED,YES,NO,Green Bin / Organics,YES,YES,OUTDOORS,ORIGINAL,1981,ELECTRIC,YES,NO,YES,YES,YES,8:00 A.M. TO 9:00 P.M.,GROUND FLOOR,NO,0,12,2,13,YES,YES,Surface Parking,M9R,NA,YES,NA,PRIVATE,GARBAGE ROOM,4270534,NO,NO,NO,105  CLEMENT RD ,YES,YES,1981,NO,FREE,02,DOUBLE PANE,1981,2009,2017,NA,NA,NA,NA,NA,NA,NA,NA
64540,NONE,Indoor recreation room,YES,YES,YES,YES,YES,Not Available,6,22,"SEP 3, 2015",NA,NA,NA,FULL REPLACEMENT - NORTHERN,REPLACED,YES,YES,Green Bin / Organics,YES,YES,COMPACTOR ROOM,ORIGINAL,1980,HOT WATER,NO,YES,NO,YES,YES,7:00 AM- 10:00 PM ,MAIN FLOOR,NO,1,1,1,4,YES,YES,Surface Parking,M1K,NA,NO,TCH,TCHC,BACK OF BUILDING,4268876,NO,NO,NO,81  GILDER DR ,YES,YES,1980,YES,BOTH,21,DOUBLE PANE,1980,1995,2017,NA,NA,NA,NA,NA,NA,NA,NA
64541,NA,NA,NA,NA,NA,NA,NA, indoor parking spots and  outdoor parking spots,6,24,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,M1K,NA,NA,NA,TCHC,NA,4268877,NA,NA,NA,83  GILDER DR ,NA,NA,NA,NA,NA,21,DOUBLE PANE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64542,INDIVIDUAL UNITS,NA,YES,YES,YES,NO,NO,Not Available,3,12,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,ORIGINAL,1960,HOT WATER,NO,YES,NO,NO,YES,9-9,1ST FLOOR,NO,0,0,0,2,YES,YES,NA,M4B,NA,YES,NA,PRIVATE,EAST SIDE OF BUILDING,4269412,NO,NO,NO,2903  ST CLAIR AVE E,NO,NA,NA,NA,UNAVAILABLE,19,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64543,NONE,NA,YES,NO,YES,NO,NO,Not Available,4,13,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,LANEWAY,REPLACED,2007,HOT WATER,NO,YES,NO,NO,YES,8A-10P,BASEMENT,YES,0,0,0,18,NO,NO,"Carport , Surface Parking",M9A,25 POUNDS OR LESS,YES,NA,PRIVATE,LANEWAY,4281915,NO,YES,NO,6  BEXHILL CRT ,NO,NA,NA,NA,PAID,02,DOUBLE PANE,1952,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64544,NONE,NA,YES,YES,YES,NO,NO,0 indoor parking spots and 17 outdoor parking spots,3,17,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,SIDE REAR,REPLACED,2000,HOT WATER,NO,YES,NO,NO,YES,7AM-11PM,FIRST FLOOR,NO,0,0,0,4,YES,YES,NA,M4K,CAT ONLY NO DOGS,YES,D&D PROPERTY MANAGEMENT,PRIVATE,SIDE REAR,4273905,NO,YES,NO,575  PAPE AVE ,NO,NA,NA,NA,UNAVAILABLE,14,DOUBLE PANE,1930,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64545,NONE,NA,YES,NO,YES,YES,NO,Not Available,4,27,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,SCREENED WITHT HE GARBAGE AREA,REPLACED,2016,HOT WATER,NO,YES,NO,NO,YES,8AM TO 10PM,BASEMENT LEVEL,YES,0,30,0,4,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,ADRIATIC APARTMENTS CORP.,PRIVATE,SCREENED WITH THE GARBAGE AREA,4255506,NO,YES,NO,1  NEWHOLM RD ,NO,NA,NA,NA,FREE,03,DOUBLE PANE,1957,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64546,NONE,NA,YES,NO,YES,NO,NO,0 indoor parking spots and 10 outdoor parking spots,4,32,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,NA,REPLACED,1990,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,NO,0,0,0,5,NO,YES,NA,M5P,NONE,YES,NA,PRIVATE,NA,4250596,NO,NO,NO,18  TICHESTER RD ,NO,NA,NA,NA,UNAVAILABLE,12,SINGLE PANE,1938,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64547,NONE,NA,YES,NO,YES,NO,NO,0 indoor parking spots and 10 outdoor parking spots,4,32,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,NA,REPLACED,1990,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,NO,0,0,0,5,NO,YES,NA,M5P,NONE,YES,NA,PRIVATE,NA,4250600,NO,NO,NO,22  TICHESTER RD ,NO,NA,NA,NA,UNAVAILABLE,12,SINGLE PANE,1938,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64548,NONE,NA,YES,YES,YES,NO,NO,Not Available,3,26,NA,NA,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,NO,BY FENCE,REPLACED,2017,HOT WATER,NO,YES,NO,YES,YES,24 HRS,BASEMENT,YES,0,0,0,4,NO,YES,NA,M5R,SMALL DOGS ONLY,YES,NA,PRIVATE,BY FENCE,4257265,NO,NO,NO,95  DAVENPORT RD ,NO,NA,NA,NA,UNAVAILABLE,11,DOUBLE PANE,1969,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64549,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,28,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,SIDE OF BUILDING,ORIGINAL,1970,HOT WATER,NO,YES,NO,NO,YES,24/7,GROUND FLOOR,NO,0,0,0,4,NO,YES,NA,M4V,NA,YES,AKELIUS CANADA LTD,PRIVATE,SIDE OF BUILDING,4245700,YES,YES,NO,26  BALMORAL AVE ,NO,NA,NA,NA,UNAVAILABLE,12,DOUBLE PANE,1930,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64550,INDIVIDUAL UNITS,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,NO,Not Available,3,12,NA,NA,NA,CENTRAL PLAYGROUND BY POOL,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1975,ELECTRIC,NO,YES,NO,NO,YES,24/7,BASEMENT,NO,0,0,0,4,NO,YES,Surface Parking,M1B,NA,YES,MORGUARD RESIDENTIAL,PRIVATE,WASTE HUT # 11,4232579,NO,YES,NO,53  GENERATION BLVD ,NO,NA,NA,NA,BOTH,25,DOUBLE PANE,1975,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64551,NONE,Indoor recreation room,YES,NO,YES,YES,NO,0 indoor parking spots and 5 outdoor parking spots,3,45,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,NA,ORIGINAL,1987,ELECTRIC,NO,YES,YES,NO,YES,24 HRS,BASEMENT,NO,0,0,0,4,NO,YES,Surface Parking,M5S,NA,YES,HOUSELINK COMMUNITY HOMES,SOCIAL HOUSING,NA,4250265,NO,NO,NO,153  BORDEN ST ,NO,NA,NA,NA,FREE,11,DOUBLE PANE,1987,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
64552,NONE,NA,YES,YES,YES,YES,NO,Not Available,17,234,"JAN 30, 2015",NA,NA,NA,FULL REPLACEMENT,REPLACED,NA,NO,Green Bin / Organics,YES,YES,IN BACK OF BUILDING,REPLACED,2011,HOT WATER,NO,YES,NO,NO,YES,24/7,BASEMENT,NO,0,0,3,22,YES,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M3N,NA,NO,GREENWIN CORP,PRIVATE,IN BACK OF BUILDING,4243431,NO,YES,NO,2801  JANE ST ,YES,YES,1968,NO,FREE,07,DOUBLE PANE,1968,2015,2017,NA,NA,NA,NA,NA,NA,NA,NA
65742,NONE,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,YES,Not Available,13,149,"JUL 28, 2016",NA,NA,PLAYGROUND,NA,REPLACED,NO,NO,Green Bin / Organics,YES,YES,AT THE BACK OF THE BUILDING,REPLACED,2008,HOT WATER,NO,YES,NO,YES,YES,9 AM - 9 PM,BASEMENT,NO,0,2,2,12,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M1K,NA,NO,HOMESKY PROPERTIES INC.,PRIVATE,NA,4152749,NO,NO,NO,945  MIDLAND AVE ,YES,YES,1967,YES,FREE,21,DOUBLE PANE,1967,2008,2017,NA,NA,NA,NA,NA,NA,NA,NA
